"subject_id","itemA","itemB","domain_itemA","domain_itemB","trial_type_order","freesort_distance","causal_distance"
"subj_24","get sick","become hungry","bio","bio","causation_first",1,0.26
"subj_24","think about something","become hungry","mind","bio","causation_first",0.14,0.24
"subj_24","reach for something","become hungry","action","bio","causation_first",0.58,0.21
"subj_24","take a walk","become hungry","action","bio","causation_first",0.02,0.22
"subj_24","see something","choose what to do","mind","mind","causation_first",0.13,0.03
"subj_24","jump up and down","choose what to do","action","mind","causation_first",0.16,0.72
"subj_24","become hungry","choose what to do","bio","mind","causation_first",0.85,0
"subj_24","experience pain","choose what to do","bio","mind","causation_first",0.19,0.25
"subj_24","remember something","choose what to do","mind","mind","causation_first",0.63,0.08
"subj_24","kick something","choose what to do","action","mind","causation_first",0.38,0.77
"subj_24","hear something","choose what to do","mind","mind","causation_first",0.36,0.01
"subj_24","get tired","choose what to do","bio","mind","causation_first",0.61,0.16
"subj_24","feel scared","choose what to do","bio","mind","causation_first",0,0.23
"subj_24","sit down","choose what to do","action","mind","causation_first",0.58,0.5
"subj_24","get sick","choose what to do","bio","mind","causation_first",0.08,0.27
"subj_24","think about something","choose what to do","mind","mind","causation_first",0.54,0.16
"subj_24","reach for something","choose what to do","action","mind","causation_first",0.31,0.25
"subj_24","take a walk","choose what to do","action","mind","causation_first",0.72,0.25
"subj_24","see something","experience pain","mind","bio","causation_first",0.4,0.12
"subj_24","jump up and down","experience pain","action","bio","causation_first",0.01,0.11
"subj_24","become hungry","experience pain","bio","bio","causation_first",0.91,0.23
"subj_24","choose what to do","experience pain","mind","bio","causation_first",0.19,0.13
"subj_24","remember something","experience pain","mind","bio","causation_first",0.64,0.12
"subj_24","kick something","experience pain","action","bio","causation_first",0.05,0
"subj_24","hear something","experience pain","mind","bio","causation_first",0.44,0.12
"subj_24","get tired","experience pain","bio","bio","causation_first",0.8,0.25
"subj_24","feel scared","experience pain","bio","bio","causation_first",0.18,0.25
"subj_24","sit down","experience pain","action","bio","causation_first",0.83,0.23
"subj_24","get sick","experience pain","bio","bio","causation_first",0.01,0.13
"subj_24","think about something","experience pain","mind","bio","causation_first",0.64,0
"subj_24","reach for something","experience pain","action","bio","causation_first",0.6,0.25
"subj_24","take a walk","experience pain","action","bio","causation_first",0.84,0.24
"subj_24","see something","remember something","mind","mind","causation_first",0.41,0
"subj_24","jump up and down","remember something","action","mind","causation_first",0.45,0.24
"subj_24","become hungry","remember something","bio","mind","causation_first",0.08,0.23
"subj_24","choose what to do","remember something","mind","mind","causation_first",0.63,0.05
"subj_24","experience pain","remember something","bio","mind","causation_first",0.64,0.24
"subj_24","kick something","remember something","action","mind","causation_first",0.56,0.26
"subj_24","hear something","remember something","mind","mind","causation_first",0.08,0.04
"subj_24","get tired","remember something","bio","mind","causation_first",0.24,0.75
"subj_24","feel scared","remember something","bio","mind","causation_first",0.44,0.26
"subj_24","sit down","remember something","action","mind","causation_first",0.42,0.22
"subj_24","get sick","remember something","bio","mind","causation_first",0.75,0.23
"subj_24","think about something","remember something","mind","mind","causation_first",0.02,0
"subj_24","reach for something","remember something","action","mind","causation_first",0.46,0.27
"subj_24","take a walk","remember something","action","mind","causation_first",0.1,0.11
"subj_24","see something","kick something","mind","action","causation_first",0.51,0.15
"subj_24","jump up and down","kick something","action","action","causation_first",0.06,0.25
"subj_24","become hungry","kick something","bio","action","causation_first",0.82,0.16
"subj_24","choose what to do","kick something","mind","action","causation_first",0.38,0.23
"subj_24","experience pain","kick something","bio","action","causation_first",0.05,0.32
"subj_24","remember something","kick something","mind","action","causation_first",0.56,0.23
"subj_24","hear something","kick something","mind","action","causation_first",0.42,0.26
"subj_24","get tired","kick something","bio","action","causation_first",0.81,0.76
"subj_24","feel scared","kick something","bio","action","causation_first",0.3,0
"subj_24","sit down","kick something","action","action","causation_first",0.89,0.23
"subj_24","get sick","kick something","bio","action","causation_first",0.24,0.26
"subj_24","think about something","kick something","mind","action","causation_first",0.61,0.24
"subj_24","reach for something","kick something","action","action","causation_first",0.7,0.26
"subj_24","take a walk","kick something","action","action","causation_first",0.8,0.72
"subj_24","see something","hear something","mind","mind","causation_first",0.15,0.24
"subj_24","jump up and down","hear something","action","mind","causation_first",0.25,0.74
"subj_24","become hungry","hear something","bio","mind","causation_first",0.31,0.24
"subj_24","choose what to do","hear something","mind","mind","causation_first",0.36,0.25
"subj_24","experience pain","hear something","bio","mind","causation_first",0.44,0
"subj_24","remember something","hear something","mind","mind","causation_first",0.08,0.09
"subj_24","kick something","hear something","action","mind","causation_first",0.42,0.23
"subj_24","get tired","hear something","bio","mind","causation_first",0.21,0.12
"subj_24","feel scared","hear something","bio","mind","causation_first",0.18,0
"subj_24","sit down","hear something","action","mind","causation_first",0.31,0.25
"subj_24","get sick","hear something","bio","mind","causation_first",0.51,0.25
"subj_24","think about something","hear something","mind","mind","causation_first",0.02,0.24
"subj_24","reach for something","hear something","action","mind","causation_first",0.25,0.24
"subj_24","take a walk","hear something","action","mind","causation_first",0.22,0.05
"subj_24","see something","get tired","mind","bio","causation_first",0.3,0.17
"subj_24","jump up and down","get tired","action","bio","causation_first",0.62,0.02
"subj_24","become hungry","get tired","bio","bio","causation_first",0.24,0.15
"subj_24","choose what to do","get tired","mind","bio","causation_first",0.61,0.23
"subj_24","experience pain","get tired","bio","bio","causation_first",0.8,0
"subj_24","remember something","get tired","mind","bio","causation_first",0.24,0.2
"subj_24","kick something","get tired","action","bio","causation_first",0.81,0.26
"subj_24","hear something","get tired","mind","bio","causation_first",0.21,0.19
"subj_24","feel scared","get tired","bio","bio","causation_first",0.48,0.27
"subj_24","sit down","get tired","action","bio","causation_first",0.01,0.25
"subj_24","get sick","get tired","bio","bio","causation_first",0.83,0
"subj_24","think about something","get tired","mind","bio","causation_first",0.06,0.26
"subj_24","reach for something","get tired","action","bio","causation_first",0.2,0.23
"subj_24","take a walk","get tired","action","bio","causation_first",0.03,0.16
"subj_24","see something","feel scared","mind","bio","causation_first",0.04,0
"subj_24","jump up and down","feel scared","action","bio","causation_first",0.05,0.25
"subj_24","become hungry","feel scared","bio","bio","causation_first",0.68,0.25
"subj_24","choose what to do","feel scared","mind","bio","causation_first",0,0.01
"subj_24","experience pain","feel scared","bio","bio","causation_first",0.18,0
"subj_24","remember something","feel scared","mind","bio","causation_first",0.44,0.12
"subj_24","kick something","feel scared","action","bio","causation_first",0.3,0.23
"subj_24","hear something","feel scared","mind","bio","causation_first",0.18,0.02
"subj_24","get tired","feel scared","bio","bio","causation_first",0.48,0.25
"subj_24","sit down","feel scared","action","bio","causation_first",0.48,0.28
"subj_24","get sick","feel scared","bio","bio","causation_first",0.17,0
"subj_24","think about something","feel scared","mind","bio","causation_first",0.37,0.03
"subj_24","reach for something","feel scared","action","bio","causation_first",0.24,0.25
"subj_24","take a walk","feel scared","action","bio","causation_first",0.56,0.25
